qubits,score_train,score_test,data_t,circuits_t,operands_t,kernel_matrix_t_cu,kernel_matrix_t_op,total_t
2,0.42,0.475,0.041871070861816406,14.283615112304688,26.488536834716797,6.7975780963897705,53.05087375640869
3,0.47,0.475,0.7411315441131592,18.528555154800415,39.81355404853821,8.306956768035889,78.37481737136841
4,0.6,0.375,0.5921630859375,31.11762762069702,61.67836403846741,17.617682218551636,125.05496144294739
5,0.68,0.4,0.18638277053833008,36.200446367263794,64.37863659858704,18.960773944854736,137.18457126617432
6,0.89,0.55,0.36612820625305176,48.83957815170288,73.1904649734497,14.676656246185303,148.89939141273499
7,0.93,0.475,0.1768169403076172,41.59739089012146,96.3992805480957,16.890750885009766,172.65766215324402
8,0.98,0.5,0.37660789489746094,48.57236838340759,94.95239472389221,19.038975715637207,178.16621804237366
9,1.0,0.45,0.18661022186279297,57.05430555343628,127.34373641014099,31.476099729537964,235.42882895469666
10,1.0,0.525,0.34359192848205566,59.043890953063965,137.53820848464966,25.50089740753174,242.10438776016235
11,1.0,0.5,0.4737522602081299,74.24250531196594,144.9235806465149,27.119805335998535,268.61391019821167
12,1.0,0.5,0.4514620304107666,80.17419648170471,169.08779382705688,28.438868045806885,302.927001953125
13,1.0,0.55,0.43549466133117676,93.60792446136475,170.45107245445251,32.02675700187683,320.3278784751892
14,1.0,0.65,0.22933244705200195,80.8936493396759,351.8941659927368,40.15135073661804,505.4712829589844
15,1.0,0.5,0.388730525970459,135.25379014015198,191.7844009399414,41.94609332084656,403.2504372596741
16,1.0,0.55,0.2819180488586426,99.89170336723328,217.0231511592865,40.74439740180969,389.9798467159271
17,1.0,0.6,0.2580556869506836,104.32087254524231,213.4010088443756,44.39078068733215,400.71968841552734
18,1.0,0.55,0.3570408821105957,107.722416639328,347.14666962623596,45.0671603679657,536.3003404140472
19,1.0,0.5,0.31119394302368164,190.08193945884705,310.0118098258972,41.2708477973938,575.0535163879395
